,avg_duration,avg_popularity,avg_artist_popularity,explicit_ratio,importancia_media
pib_per_capita,-2.777754415178203,0.5667361199206691,0.5632438963455308,0.03384182660267113,0.9853940645117686
internet_access,1.4173606966486707,6.003588152553934,5.5407854644901455,0.04674295945526534,3.252119318287004
pct_escucha_diaria,-1.0841045082535166,-2.256999653070758,-0.4100962420084802,-0.02118308316530535,0.943095871624515
pct_suscripcion_total,45.63685698764479,66.43265208892362,36.22168200619954,-0.2915985313623692,37.14569740353259
pct_suscripcion_pago,-50.63486218110153,-64.18165894303203,-34.07072094550884,0.3477957247816132,37.308759448606004
trend_spotify_premium,-11.44071214460296,1.7478116835561912,0.9130917947340874,0.015363856472944576,3.529244869841546
trend_streaming_music,-4.126673199189706,2.681599959434466,1.7652407314409706,0.012144896405798336,2.146414696617735
