year,popularity,duration_sec,artist_popularity,years_since_release,explicit,is_urbano_latino,is_lanzamiento_reciente,is_artista_top,genero_electronica,genero_flamenco_raices,genero_internacional,genero_otros,genero_pop_espanol,genero_rock_indie,genero_unknown,genero_urbano_latino,temporada_invierno,temporada_otono,temporada_primavera,temporada_sin_fecha,temporada_verano
2012,-0.09356307014167506,0.14902003501369504,-0.3999129035874261,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2012,-1.0287553316796005,-0.7435725822536707,-1.013689345435762,0.4872245873004145,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2012,-1.236575834243584,0.008188592401044236,-0.7681787686964276,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2012,-0.09356307014167506,-0.16966000370388887,-0.03164703847842452,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2012,0.06230230678131251,0.12129384474932917,-0.2771576152177589,-0.20923034147038305,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2012,0.5298984375502752,1.592542321793361,0.7662623359244122,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2012,-0.30138357270565846,-0.10853524562548161,-0.2157799710329253,-0.20923034147038305,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2012,-1.548306588089559,1.9182150328351146,-0.46129054777225964,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2012,-1.184620708602588,0.290169326368353,-1.9957316523930995,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2012,-0.8728899547566129,-0.525895093784847,-0.5226681919570932,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2012,-1.0807104573205963,1.8067234741000997,-0.706801124511594,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,-0.14551819578267092,0.2474553454231617,0.029730605706409077,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2012,0.06230230678131251,1.481368611800353,-0.5840458361419268,-0.20923034147038305,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2012,-0.3533386983466543,0.4261107883347308,-0.8909340570660949,-0.20923034147038305,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2012,-0.8728899547566129,-0.5476555076607597,-1.6888434314689316,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2012,-0.09356307014167506,0.393323468101473,0.029730605706409077,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2012,1.3611804478062088,-0.9351131241681678,-0.03164703847842452,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2012,-0.509204075269642,1.8419313347532622,0.7662623359244122,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2012,-0.6131143265516336,0.4613186489878934,-0.706801124511594,1.1836795160712121,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2012,-1.7041719650125466,0.09750408890521342,-0.2771576152177589,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2012,-1.2885309598845798,0.5034213823523005,0.27524118244574347,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2012,0.3220779349862918,0.1275041201700958,-0.2157799710329253,0.4872245873004145,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2012,0.37403306062728764,0.4639347886336492,-0.03164703847842452,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2012,-1.548306588089559,1.3946448050387097,-1.6888434314689316,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,-2.327633472704497,-0.13709273259971363,-3.9598162663077745,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2012,-2.171768095781509,1.2104147841903896,-2.425375161686935,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2012,-1.3924412111665714,0.4678467731506672,-0.706801124511594,-0.20923034147038305,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2012,1.0494496939602338,0.5034213823523005,0.4593741150002442,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2012,-0.7689797034746212,0.3263551831507699,0.029730605706409077,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2012,-1.6002617137305548,0.22953356635457325,-0.09302468266325811,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2012,-0.3533386983466543,1.328605616410798,-1.4433328547295972,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2012,-1.7561270906535424,-0.3201002582864653,-2.2412422291324336,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2012,0.010347181140316653,0.06131823212279588,0.15248589407607627,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2012,0.2701228093452959,0.44637975811353087,-1.2591999221750965,0.4872245873004145,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2012,-1.236575834243584,1.7639850432516777,-2.363997517502101,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2012,-1.7561270906535424,1.5429823679433887,-0.46129054777225964,1.1836795160712121,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2012,-1.3924412111665714,0.3549126701250019,-1.2591999221750965,-0.20923034147038305,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2012,-2.2237232214225053,-0.3295623708370028,-3.0391516035352706,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2012,-0.9768002060386046,-0.27054030443649235,0.15248589407607627,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2012,-0.14551819578267092,-0.3008581844433826,-1.2591999221750965,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2012,-0.30138357270565846,0.5059886221915934,0.15248589407607627,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2012,0.7896740657552545,0.463274641246402,0.029730605706409077,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2013,0.3220779349862918,1.1387521178192652,-0.2157799710329253,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2013,-0.09356307014167506,1.0327862372145384,-0.09302468266325811,-0.20923034147038305,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2013,-0.24942844706466263,-0.012691624958539321,-0.3999129035874261,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2013,-0.509204075269642,-0.901690106450895,-0.5226681919570932,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2013,-0.7170245778336253,-0.4645258366741256,-1.013689345435762,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2013,0.3220779349862918,-0.272838595340241,-0.7681787686964276,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2013,-0.509204075269642,-0.7623501079353574,-0.5226681919570932,-0.20923034147038305,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2013,-1.6002617137305548,0.744937526471703,-0.8909340570660949,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2013,-0.3533386983466543,0.06513241702688864,-1.0750669896205955,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2013,-1.2885309598845798,-0.6775578435289912,-1.1364446338054293,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2013,-0.24942844706466263,0.6106342080218267,-0.3999129035874261,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2013,-1.7041719650125466,0.6643750953243625,-0.3385352594025925,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2013,-0.30138357270565846,-0.10853524562548161,-0.2157799710329253,-0.20923034147038305,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2013,-0.14551819578267092,1.1583120404043559,-0.46129054777225964,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2013,0.11425743242230836,1.4021509253307385,-0.2157799710329253,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2013,-1.3924412111665714,0.5289226314226115,0.3979964708154106,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2013,-1.3924412111665714,-0.04794838541816481,-2.2412422291324336,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2013,-2.3795885983454927,-0.24706839733438446,-1.5047104989144306,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2013,-0.45724894962864604,0.2624675860072186,-1.5047104989144306,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2013,-2.171768095781509,0.688531599716949,-0.706801124511594,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2013,-2.171768095781509,-0.3738166956857697,-1.4433328547295972,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2013,-1.3404860855255756,0.5519544402665555,-0.5840458361419268,-0.20923034147038305,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2013,-2.4315437239864885,0.5261842422606989,-1.750221075653765,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2013,-0.6650694521926295,-0.43354780927998887,-0.3385352594025925,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2013,-0.7170245778336253,-0.153963165829354,-1.5047104989144306,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2013,-0.30138357270565846,2.598240191409011,-0.09302468266325811,-0.20923034147038305,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2013,-0.45724894962864604,1.3408550179297116,-0.8295564128812613,-0.20923034147038305,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2013,-0.30138357270565846,0.6794117858116502,-0.5226681919570932,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2013,-0.6650694521926295,0.5346683586819821,-1.013689345435762,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2013,-0.7170245778336253,0.027088367598888365,-0.5840458361419268,-0.20923034147038305,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2013,-0.6650694521926295,-0.13721498211587035,-0.2157799710329253,-0.20923034147038305,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
2013,-0.45724894962864604,0.4769665870559653,-0.5840458361419268,-0.20923034147038305,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2013,0.2701228093452959,-0.031273551414374906,-0.8909340570660949,-0.20923034147038305,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2013,0.21816768370430006,0.1565017054024917,-0.2157799710329253,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2013,-0.7170245778336253,0.997260527819368,0.27524118244574347,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2013,-0.5611592009106378,5.800517367330305,-0.09302468266325811,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2013,0.010347181140316653,0.6738616577781315,-0.8295564128812613,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2013,-0.45724894962864604,-1.2743066316968652,-0.15440232684809171,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2013,-0.7170245778336253,0.6161598861521146,-1.013689345435762,-0.20923034147038305,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2013,0.1662125580633042,-0.2943545101838403,-0.7681787686964276,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2013,-0.9768002060386046,1.2257937733229174,-0.8909340570660949,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2013,-1.7041719650125466,0.8818814344705665,-1.5660881430992644,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2013,-0.30138357270565846,-1.1308590494384592,-0.7681787686964276,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2013,-2.0159027188585217,-0.9864334710507983,0.15248589407607627,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2013,-1.0287553316796005,-1.3436710071642421,-2.425375161686935,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2013,0.010347181140316653,-0.3044523202183927,0.15248589407607627,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2013,-1.9639475932175259,-0.4834500617752005,-1.6274657872840979,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2013,-1.0807104573205963,-0.5280955850756697,-2.363997517502101,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2013,-0.9248450803976087,-0.357288561101368,-0.9523117012509285,-0.20923034147038305,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2013,-0.30138357270565846,-0.1727406915110407,-1.1364446338054293,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2014,-0.19747332142366678,-0.4501737434773158,-0.8295564128812613,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2014,0.47794331190927936,0.3495092415108706,0.029730605706409077,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2014,-0.24942844706466263,0.5151084360968915,0.4593741150002442,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2014,1.1533599452422254,0.7240817590153502,0.7048846917395786,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2014,0.010347181140316653,-0.042031508836174535,0.3979964708154106,-0.20923034147038305,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2014,-0.509204075269642,0.7109277110768774,-0.5226681919570932,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2014,-0.5611592009106378,2.0502445102844753,-0.5226681919570932,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2014,0.06230230678131251,0.5620522503011086,0.27524118244574347,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2014,-1.0807104573205963,1.3010750253722838,-1.9957316523930995,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2014,-1.860037341935534,-0.005992351473145862,0.15248589407607627,-0.20923034147038305,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2014,-0.45724894962864604,-0.5987802553175396,-0.15440232684809171,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2014,-0.0416079445006792,1.5384102360391234,-0.3385352594025925,-0.20923034147038305,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2014,-0.14551819578267092,0.8290451935875913,0.09110824989124267,-0.20923034147038305,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2014,0.1662125580633042,1.9299509863861692,0.09110824989124267,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2014,-0.4052938239876502,0.13987577120516545,-0.706801124511594,-0.20923034147038305,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2014,0.06230230678131251,1.0709280862554647,-0.8909340570660949,-0.20923034147038305,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2014,-1.6522168393715506,0.9252066629965414,-1.8115987198385988,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2014,-1.7041719650125466,1.1251824215258588,-1.013689345435762,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
2014,-1.0287553316796005,-0.14535679989191416,0.029730605706409077,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2014,-2.4315437239864885,-0.9911034025679887,-2.057109296577933,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
2014,-1.860037341935534,-0.04266720632019022,-1.9957316523930995,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2014,-0.09356307014167506,-0.7983403654919239,-0.8295564128812613,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2014,-0.09356307014167506,0.26833556278274595,-0.706801124511594,-0.20923034147038305,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
